tag	DUMB42
seq_13620	0.89243
seq_13621	0.81525
seq_13622	0.44759
seq_13623	0.23420
seq_13624	0.99266
seq_13625	0.65981
seq_13626	0.99763
seq_13627	0.85948
seq_13628	0.62231
seq_13629	0.90443
seq_13630	0.28470
seq_13631	0.60471
seq_13632	0.93209
seq_13633	0.36089
seq_13634	0.29787
seq_13635	0.68460
seq_13636	0.81287
seq_13637	0.82602
seq_13638	0.90397
seq_13639	0.78268
seq_13640	0.78266
seq_13641	0.64486
seq_13642	0.24822
seq_13643	0.94931
seq_13644	0.37179
seq_13645	0.49892
seq_13646	0.85402
seq_13647	0.23261
seq_13648	0.33323
seq_13649	0.23596
seq_13650	0.11737
seq_13651	0.14813
seq_13652	0.93998
seq_13653	0.72864
seq_13654	0.84846
seq_13655	0.95595
seq_13656	0.52030
seq_13657	0.50851
seq_13658	0.58637
seq_13659	0.15965
seq_13660	0.15939
seq_13661	0.85820
seq_13662	0.56459
seq_13663	0.36271
seq_13664	0.88916
seq_13665	0.05368
seq_13666	0.64504
seq_13667	0.83242
seq_13668	0.95390
seq_13669	0.16526
seq_13670	0.25698
seq_13671	0.91260
seq_13672	0.27199
seq_13673	0.96427
seq_13674	0.31432
seq_13675	0.59839
seq_13676	0.49988
seq_13677	0.60785
seq_13678	0.62145
seq_13679	0.17578
seq_13680	0.16809
seq_13681	0.53382
seq_13682	0.49092
seq_13683	0.66440
seq_13684	0.21570
seq_13685	0.37591
seq_13686	0.31947
seq_13687	0.61606
seq_13688	0.57849
seq_13689	0.44495
seq_13690	0.77524
seq_13691	0.94745
seq_13692	0.51511
seq_13693	0.25924
seq_13694	0.03302
seq_13695	0.78545
seq_13696	0.02249
seq_13697	0.66387
seq_13698	0.45959
seq_13699	0.01208
seq_13700	0.42363
seq_13701	0.12546
seq_13702	0.14415
seq_13703	0.82661
seq_13704	0.86136
seq_13705	0.52787
seq_13706	0.00269
seq_13707	0.31395
seq_13708	0.96094
seq_13709	0.45313
seq_13710	0.35472
seq_13711	0.28266
seq_13712	0.61268
seq_13713	0.25873
seq_13714	0.80112
seq_13715	0.46400
seq_13716	0.40749
seq_13717	0.52405
seq_13718	0.32133
seq_13719	0.53157
seq_13720	0.94243
seq_13721	0.38357
seq_13722	0.19132
seq_13723	0.10729
seq_13724	0.85351
seq_13725	0.47267
seq_13726	0.43304
seq_13727	0.58126
seq_13728	0.25655
seq_13729	0.51247
seq_13730	0.46781
seq_13731	0.87523
seq_13732	0.28845
seq_13733	0.71022
seq_13734	0.51202
seq_13735	0.65025
seq_13736	0.27957
seq_13737	0.91634
seq_13738	0.41734
seq_13739	0.31446
seq_13740	0.10802
seq_13741	0.69300
seq_13742	0.21306
seq_13743	0.25685
seq_13744	0.73542
seq_13745	0.32253
seq_13746	0.93087
seq_13747	0.82198
seq_13748	0.50356
seq_13749	0.68941
seq_13750	0.98892
seq_13751	0.05180
seq_13752	0.91583
seq_13753	0.59372
seq_13754	0.02818
seq_13755	0.21659
seq_13756	0.69973
seq_13757	0.51945
seq_13758	0.17250
seq_13759	0.97644
seq_13760	0.74091
seq_13761	0.29368
seq_13762	0.50008
seq_13763	0.81404
seq_13764	0.57673
seq_13765	0.39938
seq_13766	0.21256
seq_13767	0.52451
seq_13768	0.26569
seq_13769	0.52736
seq_13770	0.83825
seq_13771	0.78591
seq_13772	0.24768
seq_13773	0.33751
seq_13774	0.78980
seq_13775	0.91848
seq_13776	0.86569
seq_13777	0.91809
seq_13778	0.10964
seq_13779	0.86831
seq_13780	0.69483
seq_13781	0.67851
seq_13782	0.08372
seq_13783	0.80156
seq_13784	0.63416
seq_13785	0.79383
seq_13786	0.83614
seq_13787	0.28349
seq_13788	0.96212
seq_13789	0.95987
seq_13790	0.85669
seq_13791	0.14255
seq_13792	0.34255
seq_13793	0.93437
seq_13794	0.50634
seq_13795	0.71431
seq_13796	0.00668
seq_13797	0.56748
seq_13798	0.89078
seq_13799	0.05942
seq_13800	0.65941
seq_13801	0.51079
seq_13802	0.59749
seq_13803	0.90080
seq_13804	0.57966
seq_13805	0.66193
seq_13806	0.84789
seq_13807	0.89682
seq_13808	0.03784
seq_13809	0.10322
seq_13810	0.49342
seq_13811	0.93343
seq_13812	0.60842
seq_13813	0.74082
seq_13814	0.81318
seq_13815	0.31846
seq_13816	0.78263
seq_13817	0.99549
seq_13818	0.72114
seq_13819	0.04753
seq_13820	0.06729
seq_13821	0.42058
seq_13822	0.06640
seq_13823	0.50116
seq_13824	0.15832
seq_13825	0.67578
seq_13826	0.68701
seq_13827	0.18907
seq_13828	0.62483
seq_13829	0.98987
seq_13830	0.38711
seq_13831	0.46508
seq_13832	0.19578
seq_13833	0.01437
seq_13834	0.08317
seq_13835	0.59889
seq_13836	0.93134
seq_13837	0.19721
seq_13838	0.66475
seq_13839	0.45357
seq_13840	0.25198
seq_13841	0.70900
seq_13842	0.38542
seq_13843	0.83822
seq_13844	0.66565
seq_13845	0.29692
seq_13846	0.24795
seq_13847	0.89952
seq_13848	0.55435
seq_13849	0.61685
seq_13850	0.88188
seq_13851	0.15264
seq_13852	0.49837
seq_13853	0.73475
seq_13854	0.64295
seq_13855	0.02912
seq_13856	0.46927
seq_13857	0.87204
seq_13858	0.13366
seq_13859	0.99856
seq_13860	0.82393
seq_13861	0.77350
seq_13862	0.65378
seq_13863	0.51727
seq_13864	0.08944
seq_13865	0.04361
seq_13866	0.31401
seq_13867	0.49897
seq_13868	0.29115
seq_13869	0.88749
seq_13870	0.97707
seq_13871	0.77374
seq_13872	0.29133
seq_13873	0.41490
seq_13874	0.49863
seq_13875	0.54779
seq_13876	0.62799
seq_13877	0.39826
seq_13878	0.68887
seq_13879	0.20205
seq_13880	0.26500
seq_13881	0.66989
seq_13882	0.70756
seq_13883	0.10425
seq_13884	0.37071
seq_13885	0.00480
seq_13886	0.41455
seq_13887	0.88169
seq_13888	0.36452
seq_13889	0.97187
seq_13890	0.90685
seq_13891	0.30684
seq_13892	0.28366
seq_13893	0.33818
seq_13894	0.80907
seq_13895	0.95820
seq_13896	0.87616
seq_13897	0.60797
seq_13898	0.16361
seq_13899	0.29282
seq_13900	0.65810
seq_13901	0.16112
seq_13902	0.94914
seq_13903	0.47322
seq_13904	0.99723
seq_13905	0.33223
seq_13906	0.09746
seq_13907	0.26251
seq_13908	0.96633
seq_13909	0.01915
seq_13910	0.44466
seq_13911	0.18791
seq_13912	0.52081
seq_13913	0.14212
seq_13914	0.69314
seq_13915	0.75653
seq_13916	0.72711
seq_13917	0.67111
seq_13918	0.89753
seq_13919	0.83090
seq_13920	0.09432
seq_13921	0.15750
seq_13922	0.81350
seq_13923	0.15343
seq_13924	0.69312
seq_13925	0.33033
seq_13926	0.44935
seq_13927	0.61817
seq_13928	0.76143
seq_13929	0.30390
seq_13930	0.03342
seq_13931	0.37216
seq_13932	0.60336
seq_13933	0.41588
seq_13934	0.07841
seq_13935	0.11401
seq_13936	0.64852
seq_13937	0.51383
seq_13938	0.93880
seq_13939	0.26215
seq_13940	0.24454
seq_13941	0.20972
seq_13942	0.56086
seq_13943	0.71967
seq_13944	0.79475
seq_13945	0.91973
seq_13946	0.77269
seq_13947	0.53384
seq_13948	0.41101
seq_13949	0.57397
seq_13950	0.61998
seq_13951	0.67070
seq_13952	0.78560
seq_13953	0.80312
seq_13954	0.07976
seq_13955	0.98737
seq_13956	0.16287
seq_13957	0.88976
seq_13958	0.60389
seq_13959	0.45329
seq_13960	0.11625
seq_13961	0.53475
seq_13962	0.80577
seq_13963	0.65285
seq_13964	0.66338
seq_13965	0.01228
seq_13966	0.08568
seq_13967	0.87913
seq_13968	0.65360
seq_13969	0.58623
seq_13970	0.72854
seq_13971	0.22712
seq_13972	0.11800
seq_13973	0.63925
seq_13974	0.72470
seq_13975	0.05515
seq_13976	0.32391
seq_13977	0.10231
seq_13978	0.29026
seq_13979	0.70542
seq_13980	0.30884
seq_13981	0.81871
seq_13982	0.30781
seq_13983	0.82611
seq_13984	0.86167
seq_13985	0.35264
seq_13986	0.76812
seq_13987	0.44036
seq_13988	0.12471
seq_13989	0.19714
seq_13990	0.03235
seq_13991	0.52945
seq_13992	0.94245
seq_13993	0.00188
seq_13994	0.51343
seq_13995	0.65362
seq_13996	0.82046
seq_13997	0.01116
seq_13998	0.85452
seq_13999	0.38403
seq_14000	0.86777
seq_14001	0.37819
seq_14002	0.05431
seq_14003	0.34716
seq_14004	0.68260
seq_14005	0.68427
seq_14006	0.71448
seq_14007	0.81597
seq_14008	0.26519
seq_14009	0.34097
seq_14010	0.40991
seq_14011	0.10581
seq_14012	0.72742
seq_14013	0.89534
seq_14014	0.59805
seq_14015	0.52995
seq_14016	0.29234
seq_14017	0.31613
seq_14018	0.60426
seq_14019	0.78134
seq_14020	0.34398
seq_14021	0.91777
seq_14022	0.77003
seq_14023	0.39417
seq_14024	0.54353
seq_14025	0.90294
seq_14026	0.39255
seq_14027	0.06471
seq_14028	0.19581
seq_14029	0.52905
seq_14030	0.09826
seq_14031	0.14387
seq_14032	0.02171
seq_14033	0.24825
seq_14034	0.73040
seq_14035	0.22453
seq_14036	0.04182
seq_14037	0.98888
seq_14038	0.01202
seq_14039	0.20858
seq_14040	0.80101
seq_14041	0.56558
seq_14042	0.84971
seq_14043	0.48217
seq_14044	0.26304
seq_14045	0.83878
seq_14046	0.24512
seq_14047	0.18931
seq_14048	0.33985
seq_14049	0.68640
seq_14050	0.50068
seq_14051	0.79815
seq_14052	0.03266
seq_14053	0.64142
seq_14054	0.21684
seq_14055	0.73186
seq_14056	0.96176
seq_14057	0.43325
seq_14058	0.48337
seq_14059	0.84059
seq_14060	0.09930
seq_14061	0.51932
seq_14062	0.84338
seq_14063	0.58174
seq_14064	0.96337
seq_14065	0.06195
seq_14066	0.24485
seq_14067	0.93550
seq_14068	0.44430
seq_14069	0.70936
seq_14070	0.85537
seq_14071	0.14191
seq_14072	0.14625
seq_14073	0.95157
seq_14074	0.99917
seq_14075	0.90454
seq_14076	0.86503
seq_14077	0.00579
seq_14078	0.92525
seq_14079	0.95357
seq_14080	0.81352
seq_14081	0.89393
seq_14082	0.03050
seq_14083	0.76055
seq_14084	0.03975
seq_14085	0.37136
seq_14086	0.45733
seq_14087	0.64449
seq_14088	0.60917
seq_14089	0.12466
seq_14090	0.73968
seq_14091	0.44002
seq_14092	0.64655
seq_14093	0.17010
seq_14094	0.54920
seq_14095	0.54556
seq_14096	0.29409
seq_14097	0.65331
seq_14098	0.15985
seq_14099	0.78646
seq_14100	0.66754
seq_14101	0.50194
seq_14102	0.55128
seq_14103	0.45223
seq_14104	0.82316
seq_14105	0.81212
seq_14106	0.50576
seq_14107	0.40786
seq_14108	0.37006
seq_14109	0.57454
seq_14110	0.25539
seq_14111	0.43099
seq_14112	0.06209
seq_14113	0.77475
seq_14114	0.21672
seq_14115	0.12183
seq_14116	0.03808
seq_14117	0.97650
seq_14118	0.26862
seq_14119	0.93058
seq_14120	0.33218
seq_14121	0.90765
seq_14122	0.97242
seq_14123	0.73931
seq_14124	0.19594
seq_14125	0.10626
seq_14126	0.14862
seq_14127	0.05553
seq_14128	0.77890
seq_14129	0.32968
seq_14130	0.89223
seq_14131	0.10540
seq_14132	0.20910
seq_14133	0.15896
seq_14134	0.00143
seq_14135	0.03056
seq_14136	0.26527
seq_14137	0.74176
seq_14138	0.33735
seq_14139	0.76154
seq_14140	0.17629
seq_14141	0.33243
seq_14142	0.10694
seq_14143	0.74001
seq_14144	0.37176
seq_14145	0.42046
seq_14146	0.27994
seq_14147	0.13129
seq_14148	0.83566
seq_14149	0.27611
seq_14150	0.70935
seq_14151	0.56301
seq_14152	0.53584
seq_14153	0.48259
seq_14154	0.16187
seq_14155	0.24053
seq_14156	0.40971
seq_14157	0.79567
seq_14158	0.15344
seq_14159	0.90872
seq_14160	0.06789
seq_14161	0.24627
seq_14162	0.15622
seq_14163	0.76519
seq_14164	0.29629
seq_14165	0.05394
seq_14166	0.21267
seq_14167	0.03496
seq_14168	0.76339
seq_14169	0.79364
seq_14170	0.60577
seq_14171	0.91098
seq_14172	0.37790
seq_14173	0.83179
seq_14174	0.01449
seq_14175	0.70477
seq_14176	0.27962
seq_14177	0.10843
seq_14178	0.64679
seq_14179	0.21259
seq_14180	0.26618
seq_14181	0.12631
seq_14182	0.76860
seq_14183	0.08389
seq_14184	0.18707
seq_14185	0.21389
seq_14186	0.85248
seq_14187	0.42843
seq_14188	0.83335
seq_14189	0.76284
seq_14190	0.69093
seq_14191	0.72172
seq_14192	0.73592
seq_14193	0.38561
seq_14194	0.00949
seq_14195	0.53188
seq_14196	0.80383
seq_14197	0.59568
seq_14198	0.08878
seq_14199	0.08164
seq_14200	0.54409
seq_14201	0.82078
seq_14202	0.31237
seq_14203	0.23660
seq_14204	0.59052
seq_14205	0.18898
seq_14206	0.59270
seq_14207	0.86703
seq_14208	0.91412
seq_14209	0.82976
seq_14210	0.31680
seq_14211	0.52938
seq_14212	0.28513
seq_14213	0.48485
seq_14214	0.31933
seq_14215	0.10231
seq_14216	0.48852
seq_14217	0.40603
seq_14218	0.81368
seq_14219	0.20145
seq_14220	0.81507
seq_14221	0.01393
seq_14222	0.25669
seq_14223	0.71715
seq_14224	0.33109
seq_14225	0.26893
seq_14226	0.05023
seq_14227	0.87869
seq_14228	0.16717
seq_14229	0.04010
seq_14230	0.47558
seq_14231	0.37327
seq_14232	0.88013
seq_14233	0.76730
seq_14234	0.29328
seq_14235	0.20431
seq_14236	0.50858
seq_14237	0.74479
seq_14238	0.20184
seq_14239	0.66818
seq_14240	0.21440
seq_14241	0.75911
seq_14242	0.14396
seq_14243	0.26750
seq_14244	0.53050
seq_14245	0.59381
seq_14246	0.88830
seq_14247	0.16727
seq_14248	0.66082
seq_14249	0.13905
seq_14250	0.71637
seq_14251	0.19918
seq_14252	0.47466
seq_14253	0.71816
seq_14254	0.60953
seq_14255	0.00719
seq_14256	0.64148
seq_14257	0.83535
seq_14258	0.44391
seq_14259	0.78938
seq_14260	0.32270
seq_14261	0.77914
seq_14262	0.86908
seq_14263	0.68967
seq_14264	0.05808
seq_14265	0.02849
seq_14266	0.12317
seq_14267	0.27098
seq_14268	0.32174
seq_14269	0.87583
seq_14270	0.87139
seq_14271	0.32904
seq_14272	0.99169
seq_14273	0.19954
seq_14274	0.89504
seq_14275	0.73215
seq_14276	0.82016
seq_14277	0.57883
seq_14278	0.03825
seq_14279	0.57876
seq_14280	0.24182
seq_14281	0.31241
seq_14282	0.84777
seq_14283	0.80219
seq_14284	0.98742
seq_14285	0.52461
seq_14286	0.99865
seq_14287	0.29326
seq_14288	0.48944
seq_14289	0.31866
seq_14290	0.02497
seq_14291	0.84450
seq_14292	0.48889
seq_14293	0.08826
seq_14294	0.74385
seq_14295	0.93087
seq_14296	0.03658
seq_14297	0.73227
seq_14298	0.80962
seq_14299	0.82678
seq_14300	0.88362
seq_14301	0.56029
seq_14302	0.84993
seq_14303	0.32988
seq_14304	0.69627
seq_14305	0.44315
seq_14306	0.76137
seq_14307	0.68983
seq_14308	0.13187
seq_14309	0.08121
seq_14310	0.45547
seq_14311	0.68874
seq_14312	0.12407
seq_14313	0.46330
seq_14314	0.74022
seq_14315	0.42706
seq_14316	0.20843
seq_14317	0.18005
seq_14318	0.80444
seq_14319	0.61066
seq_14320	0.04919
seq_14321	0.85265
seq_14322	0.77566
seq_14323	0.17626
seq_14324	0.33895
seq_14325	0.10378
seq_14326	0.82276
seq_14327	0.13511
seq_14328	0.93794
seq_14329	0.08234
seq_14330	0.51565
seq_14331	0.75555
seq_14332	0.22996
seq_14333	0.38232
seq_14334	0.42011
seq_14335	0.30557
seq_14336	0.05294
seq_14337	0.01283
seq_14338	0.29359
seq_14339	0.38684
seq_14340	0.25813
seq_14341	0.75663
seq_14342	0.47750
seq_14343	0.41849
seq_14344	0.39978
seq_14345	0.36677
seq_14346	0.53361
seq_14347	0.63672
seq_14348	0.66081
seq_14349	0.16819
seq_14350	0.53956
seq_14351	0.36315
seq_14352	0.82144
seq_14353	0.04704
seq_14354	0.76500
seq_14355	0.70862
seq_14356	0.59113
seq_14357	0.54483
seq_14358	0.15420
seq_14359	0.14370
seq_14360	0.05931
seq_14361	0.66159
seq_14362	0.56921
seq_14363	0.56359
seq_14364	0.31410
seq_14365	0.36224
seq_14366	0.09387
seq_14367	0.59547
seq_14368	0.28484
seq_14369	0.35147
seq_14370	0.43054
seq_14371	0.46563
seq_14372	0.81273
seq_14373	0.10366
seq_14374	0.19872
seq_14375	0.47714
seq_14376	0.89805
seq_14377	0.91178
seq_14378	0.02930
seq_14379	0.35398
seq_14380	0.80965
seq_14381	0.43776
seq_14382	0.27573
seq_14383	0.79387
seq_14384	0.47654
seq_14385	0.23339
seq_14386	0.09112
seq_14387	0.89428
seq_14388	0.24896
seq_14389	0.88587
seq_14390	0.40061
seq_14391	0.65584
seq_14392	0.47812
seq_14393	0.48060
seq_14394	0.00834
seq_14395	0.35461
seq_14396	0.92734
seq_14397	0.67465
seq_14398	0.53975
seq_14399	0.98308
seq_14400	0.79974
seq_14401	0.32407
seq_14402	0.86164
seq_14403	0.39713
seq_14404	0.51195
seq_14405	0.60020
seq_14406	0.35205
seq_14407	0.33252
seq_14408	0.38026
seq_14409	0.07530
seq_14410	0.99272
seq_14411	0.25603
seq_14412	0.64874
seq_14413	0.80256
seq_14414	0.77023
seq_14415	0.29320
seq_14416	0.12641
seq_14417	0.72001
seq_14418	0.49604
seq_14419	0.71876
seq_14420	0.09974
seq_14421	0.40637
seq_14422	0.97627
seq_14423	0.51663
seq_14424	0.72295
seq_14425	0.63314
seq_14426	0.58885
seq_14427	0.93791
seq_14428	0.20176
seq_14429	0.68499
seq_14430	0.74907
seq_14431	0.08315
seq_14432	0.70572
seq_14433	0.55647
seq_14434	0.46415
seq_14435	0.30139
seq_14436	0.64792
seq_14437	0.90684
seq_14438	0.57868
seq_14439	0.03411
seq_14440	0.21572
seq_14441	0.81192
seq_14442	0.33944
seq_14443	0.97758
seq_14444	0.10644
seq_14445	0.68113
seq_14446	0.38767
seq_14447	0.68989
seq_14448	0.88646
seq_14449	0.83419
seq_14450	0.05271
seq_14451	0.34855
seq_14452	0.18646
seq_14453	0.42878
seq_14454	0.55054
seq_14455	0.20866
seq_14456	0.69965
seq_14457	0.63153
seq_14458	0.37316
seq_14459	0.13585
seq_14460	0.96994
seq_14461	0.18467
seq_14462	0.74386
seq_14463	0.38033
seq_14464	0.01823
seq_14465	0.49193
seq_14466	0.99565
seq_14467	0.15880
seq_14468	0.43480
seq_14469	0.23822
seq_14470	0.38493
seq_14471	0.15652
seq_14472	0.99671
seq_14473	0.32218
seq_14474	0.25767
seq_14475	0.03705
seq_14476	0.12670
seq_14477	0.78432
seq_14478	0.85547
seq_14479	0.32980
seq_14480	0.79747
seq_14481	0.68496
seq_14482	0.70188
seq_14483	0.95019
seq_14484	0.83429
seq_14485	0.73976
seq_14486	0.57879
seq_14487	0.56328
seq_14488	0.41765
seq_14489	0.47152
seq_14490	0.72288
seq_14491	0.97632
seq_14492	0.94949
seq_14493	0.38590
seq_14494	0.02098
seq_14495	0.36045
seq_14496	0.99070
seq_14497	0.41126
seq_14498	0.13178
seq_14499	0.99911
seq_14500	0.37714
seq_14501	0.52477
seq_14502	0.79573
seq_14503	0.29492
seq_14504	0.16603
seq_14505	0.97633
seq_14506	0.03655
seq_14507	0.25279
seq_14508	0.82524
seq_14509	0.87000
seq_14510	0.13228
seq_14511	0.10799
seq_14512	0.65130
seq_14513	0.84667
seq_14514	0.00020
seq_14515	0.34272
seq_14516	0.04850
seq_14517	0.19896
seq_14518	0.69019
seq_14519	0.72899
seq_14520	0.65608
seq_14521	0.53000
seq_14522	0.53958
seq_14523	0.02190
seq_14524	0.32755
seq_14525	0.65350
seq_14526	0.17504
seq_14527	0.57006
seq_14528	0.88130
seq_14529	0.86502
seq_14530	0.02618
seq_14531	0.63736
seq_14532	0.91423
seq_14533	0.95146
seq_14534	0.22297
seq_14535	0.11179
seq_14536	0.91869
seq_14537	0.70571
seq_14538	0.58191
seq_14539	0.86071
seq_14540	0.15198
seq_14541	0.51399
seq_14542	0.77710
seq_14543	0.79542
seq_14544	0.93235
seq_14545	0.88286
seq_14546	0.08632
seq_14547	0.92582
seq_14548	0.17741
seq_14549	0.07875
seq_14550	0.88110
seq_14551	0.43435
seq_14552	0.81369
seq_14553	0.27892
seq_14554	0.27577
seq_14555	0.97913
seq_14556	0.04676
seq_14557	0.11747
seq_14558	0.00171
seq_14559	0.30820
seq_14560	0.57662
seq_14561	0.33223
seq_14562	0.51908
seq_14563	0.72584
seq_14564	0.51407
seq_14565	0.27186
seq_14566	0.44029
seq_14567	0.55576
seq_14568	0.86523
seq_14569	0.04823
seq_14570	0.67054
seq_14571	0.62247
seq_14572	0.83194
seq_14573	0.34852
seq_14574	0.62591
seq_14575	0.41366
seq_14576	0.93319
seq_14577	0.62367
seq_14578	0.47806
seq_14579	0.60452
seq_14580	0.57138
seq_14581	0.85703
seq_14582	0.76166
seq_14583	0.35664
seq_14584	0.21103
seq_14585	0.64336
seq_14586	0.61740
seq_14587	0.75049
seq_14588	0.54392
seq_14589	0.65786
seq_14590	0.28281
seq_14591	0.91555
seq_14592	0.13149
seq_14593	0.33252
seq_14594	0.14587
seq_14595	0.33183
seq_14596	0.55665
seq_14597	0.45486
seq_14598	0.52972
seq_14599	0.48228
seq_14600	0.27777
seq_14601	0.31929
seq_14602	0.49162
seq_14603	0.01243
seq_14604	0.85812
seq_14605	0.17063
seq_14606	0.47505
seq_14607	0.14686
seq_14608	0.84830
seq_14609	0.30197
seq_14610	0.85372
seq_14611	0.17460
seq_14612	0.68936
seq_14613	0.99873
seq_14614	0.60973
seq_14615	0.84493
seq_14616	0.21836
seq_14617	0.91255
seq_14618	0.78424
seq_14619	0.87213
seq_14620	0.29544
seq_14621	0.67762
seq_14622	0.26472
seq_14623	0.39348
seq_14624	0.97629
seq_14625	0.41895
seq_14626	0.92097
seq_14627	0.35418
seq_14628	0.26088
seq_14629	0.38133
seq_14630	0.01334
seq_14631	0.49797
seq_14632	0.19037
seq_14633	0.19904
seq_14634	0.09119
seq_14635	0.92666
seq_14636	0.67928
seq_14637	0.41223
seq_14638	0.62892
seq_14639	0.08138
seq_14640	0.54681
seq_14641	0.43678
seq_14642	0.19767
seq_14643	0.89290
seq_14644	0.12694
seq_14645	0.83850
seq_14646	0.61803
seq_14647	0.14257
seq_14648	0.51087
seq_14649	0.67479
seq_14650	0.92138
seq_14651	0.16459
seq_14652	0.55437
seq_14653	0.68328
seq_14654	0.38974
seq_14655	0.08210
seq_14656	0.18673
seq_14657	0.03363
seq_14658	0.74758
seq_14659	0.34937
seq_14660	0.17340
seq_14661	0.65576
seq_14662	0.27933
seq_14663	0.97364
seq_14664	0.20152
seq_14665	0.71015
seq_14666	0.53876
seq_14667	0.00622
seq_14668	0.07861
seq_14669	0.30909
seq_14670	0.18358
seq_14671	0.06989
seq_14672	0.07311
seq_14673	0.52388
seq_14674	0.13552
seq_14675	0.10973
seq_14676	0.70206
seq_14677	0.46991
seq_14678	0.14010
seq_14679	0.39437
seq_14680	0.48080
seq_14681	0.47270
seq_14682	0.67068
seq_14683	0.35180
seq_14684	0.16743
seq_14685	0.33822
seq_14686	0.77319
seq_14687	0.94843
seq_14688	0.77430
seq_14689	0.38001
seq_14690	0.83123
seq_14691	0.60761
seq_14692	0.31146
seq_14693	0.34718
seq_14694	0.38198
seq_14695	0.59292
seq_14696	0.41282
seq_14697	0.91377
seq_14698	0.33104
seq_14699	0.91895
seq_14700	0.67051
seq_14701	0.37498
seq_14702	0.68029
seq_14703	0.89476
seq_14704	0.48572
seq_14705	0.55422
seq_14706	0.10580
seq_14707	0.05629
seq_14708	0.23135
seq_14709	0.57510
seq_14710	0.29533
seq_14711	0.55784
seq_14712	0.05330
seq_14713	0.40723
seq_14714	0.22934
seq_14715	0.96061
seq_14716	0.05526
seq_14717	0.72368
seq_14718	0.70610
seq_14719	0.81874
seq_14720	0.48110
seq_14721	0.59056
seq_14722	0.28680
seq_14723	0.93523
seq_14724	0.43316
seq_14725	0.18659
seq_14726	0.61317
seq_14727	0.48956
seq_14728	0.79646
seq_14729	0.15857
seq_14730	0.18251
seq_14731	0.36678
seq_14732	0.65195
seq_14733	0.56370
seq_14734	0.90300
seq_14735	0.06365
seq_14736	0.52270
seq_14737	0.08840
seq_14738	0.54221
seq_14739	0.65164
seq_14740	0.35363
seq_14741	0.84716
seq_14742	0.24696
seq_14743	0.03784
seq_14744	0.43037
seq_14745	0.99347
seq_14746	0.28733
seq_14747	0.98283
seq_14748	0.21244
seq_14749	0.19155
seq_14750	0.45302
seq_14751	0.99385
seq_14752	0.71640
seq_14753	0.00268
seq_14754	0.26436
seq_14755	0.14802
seq_14756	0.89199
seq_14757	0.16381
seq_14758	0.36859
seq_14759	0.53197
seq_14760	0.74885
seq_14761	0.33208
seq_14762	0.26515
seq_14763	0.33021
seq_14764	0.98663
seq_14765	0.49046
seq_14766	0.87162
seq_14767	0.08938
seq_14768	0.57717
seq_14769	0.87961
seq_14770	0.06258
seq_14771	0.10854
seq_14772	0.19203
seq_14773	0.00116
seq_14774	0.69479
seq_14775	0.95698
seq_14776	0.55233
seq_14777	0.85317
seq_14778	0.97810
seq_14779	0.55373
seq_14780	0.52544
seq_14781	0.66444
seq_14782	0.01975
seq_14783	0.40529
seq_14784	0.69234
seq_14785	0.52535
seq_14786	0.82511
seq_14787	0.82313
seq_14788	0.21441
seq_14789	0.31714
seq_14790	0.87908
seq_14791	0.27771
seq_14792	0.95502
seq_14793	0.16379
seq_14794	0.36865
seq_14795	0.06055
seq_14796	0.07243
seq_14797	0.72022
seq_14798	0.37309
seq_14799	0.18878
seq_14800	0.24849
seq_14801	0.77072
seq_14802	0.82725
seq_14803	0.34587
seq_14804	0.68548
seq_14805	0.20442
seq_14806	0.48644
seq_14807	0.49823
seq_14808	0.66683
seq_14809	0.73894
seq_14810	0.90063
seq_14811	0.02213
seq_14812	0.84167
seq_14813	0.98627
seq_14814	0.39586
seq_14815	0.71421
seq_14816	0.46264
seq_14817	0.33427
seq_14818	0.51111
seq_14819	0.01420
seq_14820	0.71242
seq_14821	0.72031
seq_14822	0.33880
seq_14823	0.70548
seq_14824	0.87888
seq_14825	0.61334
seq_14826	0.07616
seq_14827	0.07809
seq_14828	0.42221
seq_14829	0.03155
seq_14830	0.48870
seq_14831	0.28220
seq_14832	0.52196
seq_14833	0.06233
seq_14834	0.23265
seq_14835	0.23936
seq_14836	0.99217
seq_14837	0.33046
seq_14838	0.70286
seq_14839	0.06372
seq_14840	0.18918
seq_14841	0.50889
seq_14842	0.73233
seq_14843	0.66253
seq_14844	0.04431
seq_14845	0.48350
seq_14846	0.79832
seq_14847	0.75766
seq_14848	0.28511
