tag	dumb_foreign	dumb_shades
seq_13022	0.70056	0.81112
seq_13023	0.40858	0.57745
seq_13024	0.88142	0.47366
seq_13025	0.41294	0.04602
seq_13026	0.12082	0.03695
seq_13027	0.65043	0.91037
seq_13028	0.83501	0.68309
seq_13029	0.20902	0.17948
seq_13030	0.45415	0.25627
seq_13031	0.74126	0.78170
seq_13032	0.83997	0.92014
seq_13033	0.03073	0.66988
seq_13034	0.22151	0.20677
seq_13035	0.96288	0.75341
seq_13036	0.09953	0.41114
seq_13037	0.04409	0.20278
seq_13038	0.29747	0.60924
seq_13039	0.77303	0.99913
seq_13040	0.81831	0.61156
seq_13041	0.50798	0.80590
seq_13042	0.07607	0.51770
seq_13043	0.93517	0.38017
seq_13044	0.25187	0.72333
seq_13045	0.66757	0.50331
seq_13046	0.00409	0.25676
seq_13047	0.06472	0.91698
seq_13048	0.47446	0.25068
seq_13049	0.37694	0.24198
seq_13050	0.42730	0.43392
seq_13051	0.17557	0.33145
seq_13052	0.78431	0.15152
seq_13053	0.88054	0.49808
seq_13054	0.12268	0.97271
seq_13055	0.77562	0.94583
seq_13056	0.58906	0.49533
seq_13057	0.46870	0.21879
seq_13058	0.24905	0.21917
seq_13059	0.04342	0.19984
seq_13060	0.41348	0.74829
seq_13061	0.89836	0.06481
seq_13062	0.39801	0.89323
seq_13063	0.43137	0.22627
seq_13064	0.28673	0.73721
seq_13065	0.31238	0.25500
seq_13066	0.31100	0.29651
seq_13067	0.13387	0.02625
seq_13068	0.81599	0.90321
seq_13069	0.35420	0.54826
seq_13070	0.99636	0.19063
seq_13071	0.71678	0.54541
seq_13072	0.19545	0.51808
seq_13073	0.20002	0.96360
seq_13074	0.53410	0.70240
seq_13075	0.67266	0.71694
seq_13076	0.04271	0.62782
seq_13077	0.04403	0.58372
seq_13078	0.86392	0.37510
seq_13079	0.18214	0.32110
seq_13080	0.28023	0.37614
seq_13081	0.49328	0.83853
seq_13082	0.01418	0.69382
seq_13083	0.01820	0.66017
seq_13084	0.43505	0.40711
seq_13085	0.73795	0.90172
seq_13086	0.35811	0.62143
seq_13087	0.53359	0.14027
seq_13088	0.60055	0.42150
seq_13089	0.05879	0.22674
seq_13090	0.90607	0.29792
seq_13091	0.94305	0.93962
seq_13092	0.44845	0.19185
seq_13093	0.74391	0.62318
seq_13094	0.75217	0.16732
seq_13095	0.73963	0.95142
seq_13096	0.81032	0.14089
seq_13097	0.98989	0.36967
seq_13098	0.83622	0.62912
seq_13099	0.25392	0.79551
seq_13100	0.22794	0.58043
seq_13101	0.95123	0.08869
seq_13102	0.88414	0.95974
seq_13103	0.00911	0.11795
seq_13104	0.39862	0.43444
seq_13105	0.44772	0.28606
seq_13106	0.74767	0.55671
seq_13107	0.97922	0.42787
seq_13108	0.06571	0.94113
seq_13109	0.42271	0.00448
seq_13110	0.14549	0.78063
seq_13111	0.57481	0.39798
seq_13112	0.02475	0.85493
seq_13113	0.65090	0.21151
seq_13114	0.58902	0.45873
seq_13115	0.60849	0.20238
seq_13116	0.37718	0.19509
seq_13117	0.54256	0.16298
seq_13118	0.52885	0.39168
seq_13119	0.76087	0.52462
seq_13120	0.18902	0.62129
seq_13121	0.51896	0.82541
seq_13122	0.11050	0.48838
seq_13123	0.24611	0.48626
seq_13124	0.50877	0.65822
seq_13125	0.63705	0.76643
seq_13126	0.33682	0.12447
seq_13127	0.71465	0.55359
seq_13128	0.41991	0.34936
seq_13129	0.94337	0.96354
seq_13130	0.88988	0.51511
seq_13131	0.30950	0.25208
seq_13132	0.74335	0.17922
seq_13133	0.09001	0.70705
seq_13134	0.64950	0.13770
seq_13135	0.46184	0.32526
seq_13136	0.15746	0.57572
seq_13137	0.72963	0.90421
seq_13138	0.46459	0.79686
seq_13139	0.81489	0.07279
seq_13140	0.46902	0.71895
seq_13141	0.03935	0.57645
seq_13142	0.69520	0.50275
seq_13143	0.94148	0.70803
seq_13144	0.30595	0.16738
seq_13145	0.77750	0.20525
seq_13146	0.44097	0.09338
seq_13147	0.54514	0.23636
seq_13148	0.71094	0.46512
seq_13149	0.14493	0.41850
seq_13150	0.14991	0.18521
seq_13151	0.59375	0.78716
seq_13152	0.04927	0.87835
seq_13153	0.05728	0.81466
seq_13154	0.78456	0.53319
seq_13155	0.78240	0.04217
seq_13156	0.60360	0.41099
seq_13157	0.86702	0.58035
seq_13158	0.64966	0.24070
seq_13159	0.89870	0.13169
seq_13160	0.60879	0.43847
seq_13161	0.63544	0.14483
seq_13162	0.06951	0.00992
seq_13163	0.69090	0.61280
seq_13164	0.67081	0.67802
seq_13165	0.52275	0.88690
seq_13166	0.66984	0.94505
seq_13167	0.39987	0.75373
seq_13168	0.98134	0.54630
seq_13169	0.66885	0.84446
seq_13170	0.44889	0.19540
seq_13171	0.15445	0.10965
seq_13172	0.03802	0.37797
seq_13173	0.43395	0.40235
seq_13174	0.36121	0.50458
seq_13175	0.00931	0.20175
seq_13176	0.07233	0.80931
seq_13177	0.18218	0.56788
seq_13178	0.43635	0.74542
seq_13179	0.35137	0.11081
seq_13180	0.21317	0.43967
seq_13181	0.99076	0.25731
seq_13182	0.13968	0.96196
seq_13183	0.56975	0.36634
seq_13184	0.24920	0.56348
seq_13185	0.16506	0.03376
seq_13186	0.66442	0.01570
seq_13187	0.14371	0.49601
seq_13188	0.69241	0.23743
seq_13189	0.61634	0.14596
seq_13190	0.61632	0.58679
seq_13191	0.26560	0.73806
seq_13192	0.59555	0.58711
seq_13193	0.77885	0.53226
seq_13194	0.09936	0.61352
seq_13195	0.53294	0.38963
seq_13196	0.23648	0.96307
seq_13197	0.21015	0.37217
seq_13198	0.20758	0.85514
seq_13199	0.46379	0.05511
seq_13200	0.32991	0.13494
seq_13201	0.68551	0.32866
seq_13202	0.69430	0.18429
seq_13203	0.79990	0.76330
seq_13204	0.71044	0.85157
seq_13205	0.63136	0.71904
seq_13206	0.64718	0.64187
seq_13207	0.65200	0.58235
seq_13208	0.30321	0.48054
seq_13209	0.24806	0.22306
seq_13210	0.73481	0.17726
seq_13211	0.94520	0.37198
seq_13212	0.85659	0.96368
seq_13213	0.98583	0.68290
seq_13214	0.14897	0.83335
seq_13215	0.86951	0.07926
seq_13216	0.48549	0.72278
seq_13217	0.92852	0.96404
seq_13218	0.37303	0.56027
seq_13219	0.21198	0.14903
seq_13220	0.94235	0.59516
seq_13221	0.28353	0.53440
seq_13222	0.24309	0.04883
seq_13223	0.53064	0.07494
seq_13224	0.60713	0.60162
seq_13225	0.45959	0.29453
seq_13226	0.23617	0.37568
seq_13227	0.65422	0.50659
seq_13228	0.88607	0.88117
seq_13229	0.61858	0.56841
seq_13230	0.61173	0.02582
seq_13231	0.48315	0.80439
seq_13232	0.79498	0.11447
seq_13233	0.03652	0.85439
seq_13234	0.68619	0.47643
seq_13235	0.73234	0.72059
seq_13236	0.53022	0.49048
seq_13237	0.70727	0.10521
seq_13238	0.58187	0.88550
seq_13239	0.96918	0.27678
seq_13240	0.54043	0.77015
seq_13241	0.06783	0.49588
seq_13242	0.41740	0.34337
seq_13243	0.59204	0.35318
seq_13244	0.43769	0.17452
seq_13245	0.05298	0.12440
seq_13246	0.74454	0.08208
seq_13247	0.48084	0.03581
seq_13248	0.59984	0.02626
seq_13249	0.70657	0.78764
seq_13250	0.15373	0.78667
seq_13251	0.32312	0.05391
seq_13252	0.32715	0.17388
seq_13253	0.03780	0.68385
seq_13254	0.82475	0.15719
seq_13255	0.66745	0.30474
seq_13256	0.46182	0.46752
seq_13257	0.17065	0.32983
seq_13258	0.17038	0.07544
seq_13259	0.29789	0.12939
seq_13260	0.39014	0.20474
seq_13261	0.22340	0.41747
seq_13262	0.23540	0.05078
seq_13263	0.61935	0.79991
seq_13264	0.73393	0.80420
seq_13265	0.43324	0.89492
seq_13266	0.51242	0.95712
seq_13267	0.57492	0.26014
seq_13268	0.20109	0.28636
seq_13269	0.81821	0.26012
seq_13270	0.15159	0.21750
seq_13271	0.59994	0.64838
seq_13272	0.37459	0.19204
seq_13273	0.43234	0.04081
seq_13274	0.50669	0.85359
seq_13275	0.67112	0.52413
seq_13276	0.09455	0.29334
seq_13277	0.56299	0.09085
seq_13278	0.77774	0.53205
seq_13279	0.97464	0.94084
seq_13280	0.17515	0.98248
seq_13281	0.44168	0.47811
seq_13282	0.22535	0.29355
seq_13283	0.33305	0.17962
seq_13284	0.61325	0.62251
seq_13285	0.00766	0.87338
seq_13286	0.73792	0.15027
seq_13287	0.92661	0.87429
seq_13288	0.32646	0.90277
seq_13289	0.31574	0.25336
seq_13290	0.61484	0.58555
seq_13291	0.71850	0.84734
seq_13292	0.13053	0.10738
seq_13293	0.73575	0.60851
seq_13294	0.85541	0.92913
seq_13295	0.64746	0.19259
seq_13296	0.82882	0.16990
seq_13297	0.07546	0.73947
seq_13298	0.48116	0.37450
seq_13299	0.65711	0.98065
seq_13300	0.29383	0.64883
seq_13301	0.79147	0.58599
seq_13302	0.02941	0.29049
seq_13303	0.24945	0.02725
seq_13304	0.03670	0.42291
seq_13305	0.31775	0.26799
seq_13306	0.37814	0.28992
seq_13307	0.04494	0.96115
seq_13308	0.44317	0.44923
seq_13309	0.72590	0.98573
seq_13310	0.35564	0.37317
seq_13311	0.78245	0.40405
seq_13312	0.76786	0.14287
seq_13313	0.49977	0.00026
seq_13314	0.84490	0.76074
seq_13315	0.66019	0.79460
seq_13316	0.30584	0.09209
seq_13317	0.23646	0.66268
seq_13318	0.85027	0.22226
seq_13319	0.09077	0.58828
seq_13320	0.27270	0.28915
seq_13321	0.89900	0.19530
seq_13322	0.18454	0.70544
seq_13323	0.32885	0.05955
seq_13324	0.61639	0.24319
seq_13325	0.18583	0.93798
seq_13326	0.80891	0.00449
seq_13327	0.54025	0.81956
seq_13328	0.77969	0.15190
seq_13329	0.42233	0.51845
seq_13330	0.54899	0.29360
seq_13331	0.18030	0.25235
seq_13332	0.29700	0.08887
seq_13333	0.44297	0.05808
seq_13334	0.79382	0.18007
seq_13335	0.35154	0.41590
seq_13336	0.18574	0.39299
seq_13337	0.24224	0.13886
seq_13338	0.00263	0.68275
seq_13339	0.94393	0.58105
seq_13340	0.30096	0.20143
seq_13341	0.85979	0.26286
seq_13342	0.61073	0.06857
seq_13343	0.22568	0.74389
seq_13344	0.60038	0.71105
seq_13345	0.05062	0.65070
seq_13346	0.96107	0.44805
seq_13347	0.08520	0.63121
seq_13348	0.81725	0.13619
seq_13349	0.89820	0.01059
seq_13350	0.65576	0.14057
seq_13351	0.39123	0.95836
seq_13352	0.36909	0.62174
seq_13353	0.87439	0.40861
seq_13354	0.49979	0.98023
seq_13355	0.00258	0.42396
seq_13356	0.52137	0.93263
seq_13357	0.00886	0.16973
seq_13358	0.16564	0.03703
seq_13359	0.31950	0.23085
seq_13360	0.03884	0.38719
seq_13361	0.61319	0.34889
seq_13362	0.60223	0.05014
seq_13363	0.94578	0.52414
seq_13364	0.76361	0.36949
seq_13365	0.91856	0.99184
seq_13366	0.04760	0.67636
seq_13367	0.75759	0.80906
seq_13368	0.28951	0.63737
seq_13369	0.51164	0.53092
seq_13370	0.46501	0.08919
seq_13371	0.64587	0.91525
seq_13372	0.00714	0.52069
seq_13373	0.46311	0.79074
seq_13374	0.44100	0.31579
seq_13375	0.86750	0.76512
seq_13376	0.06489	0.28563
seq_13377	0.26533	0.44810
seq_13378	0.93810	0.03807
seq_13379	0.52368	0.99406
seq_13380	0.83868	0.76255
seq_13381	0.74272	0.73609
seq_13382	0.54063	0.09880
seq_13383	0.14361	0.74547
seq_13384	0.19158	0.68779
seq_13385	0.82948	0.15602
seq_13386	0.41156	0.18932
seq_13387	0.97820	0.69678
seq_13388	0.50464	0.42878
seq_13389	0.50586	0.92552
seq_13390	0.75474	0.33123
seq_13391	0.78720	0.21608
seq_13392	0.87763	0.40552
seq_13393	0.09274	0.93604
seq_13394	0.79024	0.85592
seq_13395	0.72578	0.17592
seq_13396	0.69159	0.05850
seq_13397	0.98967	0.23962
seq_13398	0.01295	0.10994
seq_13399	0.18378	0.54997
seq_13400	0.57441	0.14818
seq_13401	0.39785	0.35590
seq_13402	0.97453	0.42672
seq_13403	0.44143	0.52473
seq_13404	0.16757	0.82153
seq_13405	0.35996	0.28547
seq_13406	0.61290	0.18003
seq_13407	0.52399	0.48319
seq_13408	0.18547	0.03474
seq_13409	0.74495	0.90741
seq_13410	0.28519	0.98107
seq_13411	0.08267	0.28310
seq_13412	0.23560	0.01700
seq_13413	0.44485	0.99948
seq_13414	0.29236	0.81528
seq_13415	0.45816	0.89014
seq_13416	0.02907	0.55196
seq_13417	0.00009	0.06958
seq_13418	0.00660	0.59752
seq_13419	0.54226	0.88373
seq_13420	0.09735	0.14606
seq_13421	0.25113	0.91110
seq_13422	0.86598	0.29480
seq_13423	0.84861	0.81761
seq_13424	0.44395	0.84562
seq_13425	0.07404	0.91781
seq_13426	0.19651	0.76222
seq_13427	0.45031	0.81481
seq_13428	0.82526	0.16148
seq_13429	0.89507	0.72481
seq_13430	0.93939	0.21708
seq_13431	0.99532	0.16607
seq_13432	0.29321	0.15348
seq_13433	0.44329	0.78216
seq_13434	0.24801	0.51135
seq_13435	0.03139	0.19213
seq_13436	0.97683	0.73619
seq_13437	0.60746	0.73216
seq_13438	0.21369	0.03594
seq_13439	0.61671	0.60751
seq_13440	0.90932	0.47376
seq_13441	0.75856	0.18226
seq_13442	0.03659	0.89865
seq_13443	0.46367	0.46326
seq_13444	0.82249	0.25156
seq_13445	0.18914	0.01393
seq_13446	0.89940	0.89938
seq_13447	0.26772	0.95955
seq_13448	0.33321	0.38299
seq_13449	0.89047	0.58744
seq_13450	0.86424	0.86806
seq_13451	0.75919	0.43705
seq_13452	0.81331	0.66019
seq_13453	0.65073	0.90490
seq_13454	0.27950	0.61800
seq_13455	0.97995	0.09481
seq_13456	0.64761	0.86909
seq_13457	0.58034	0.72539
seq_13458	0.96615	0.98742
seq_13459	0.13015	0.96348
seq_13460	0.03666	0.51346
seq_13461	0.29497	0.06096
seq_13462	0.31299	0.76578
seq_13463	0.17060	0.35501
seq_13464	0.43420	0.81578
seq_13465	0.28832	0.95884
seq_13466	0.13881	0.88701
seq_13467	0.03307	0.58911
seq_13468	0.08792	0.23021
seq_13469	0.30762	0.15416
seq_13470	0.85430	0.81271
seq_13471	0.76887	0.08339
seq_13472	0.17473	0.60926
seq_13473	0.32496	0.07382
seq_13474	0.50533	0.79725
seq_13475	0.85118	0.96082
seq_13476	0.49084	0.56150
seq_13477	0.19956	0.48535
seq_13478	0.23727	0.93597
seq_13479	0.26244	0.43057
seq_13480	0.56772	0.16401
seq_13481	0.44303	0.63110
seq_13482	0.46228	0.15799
seq_13483	0.95476	0.19947
seq_13484	0.10062	0.24853
seq_13485	0.64467	0.01517
seq_13486	0.96234	0.18086
seq_13487	0.47718	0.91183
seq_13488	0.27056	0.22985
seq_13489	0.62488	0.59003
seq_13490	0.02604	0.68598
seq_13491	0.34765	0.18001
seq_13492	0.33262	0.17147
seq_13493	0.65321	0.67660
seq_13494	0.55563	0.63333
seq_13495	0.08785	0.89546
seq_13496	0.96858	0.31963
seq_13497	0.84083	0.61762
seq_13498	0.57130	0.10989
seq_13499	0.71766	0.20294
seq_13500	0.62721	0.06299
seq_13501	0.25567	0.27414
seq_13502	0.56855	0.84176
seq_13503	0.59414	0.51281
seq_13504	0.88735	0.46568
seq_13505	0.34046	0.17916
seq_13506	0.74375	0.08077
seq_13507	0.90965	0.59689
seq_13508	0.38137	0.85371
seq_13509	0.82988	0.51057
seq_13510	0.30993	0.17223
seq_13511	0.26961	0.43226
seq_13512	0.49527	0.76595
seq_13513	0.73474	0.60599
seq_13514	0.90107	0.60525
seq_13515	0.66200	0.18027
seq_13516	0.49373	0.06245
seq_13517	0.11578	0.06953
seq_13518	0.31403	0.17959
seq_13519	0.31654	0.73962
seq_13520	0.45079	0.02444
seq_13521	0.19964	0.13002
seq_13522	0.86195	0.07604
seq_13523	0.47213	0.17495
seq_13524	0.73669	0.10524
seq_13525	0.79193	0.43380
seq_13526	0.17404	0.22305
seq_13527	0.75392	0.40787
seq_13528	0.61017	0.42239
seq_13529	0.26582	0.22358
seq_13530	0.58931	0.98965
seq_13531	0.40764	0.97359
seq_13532	0.31714	0.09180
seq_13533	0.36852	0.87929
seq_13534	0.03791	0.98640
seq_13535	0.51229	0.49784
seq_13536	0.00269	0.74279
seq_13537	0.30982	0.39028
seq_13538	0.44868	0.63320
seq_13539	0.93530	0.63382
seq_13540	0.25182	0.04624
seq_13541	0.15061	0.36171
seq_13542	0.08687	0.00014
seq_13543	0.12631	0.15088
seq_13544	0.96488	0.07508
seq_13545	0.00449	0.54384
seq_13546	0.96651	0.38435
seq_13547	0.43375	0.48833
seq_13548	0.11952	0.71107
seq_13549	0.61429	0.90621
seq_13550	0.98300	0.64491
seq_13551	0.35936	0.88821
seq_13552	0.33264	0.38683
seq_13553	0.15384	0.10317
seq_13554	0.67077	0.53893
seq_13555	0.18843	0.05541
seq_13556	0.32797	0.02893
seq_13557	0.74981	0.88556
seq_13558	0.68906	0.77922
seq_13559	0.38323	0.32316
seq_13560	0.34824	0.00293
seq_13561	0.10261	0.44673
seq_13562	0.90339	0.44621
seq_13563	0.85789	0.76557
seq_13564	0.48544	0.83268
seq_13565	0.53164	0.47595
seq_13566	0.36432	0.16451
seq_13567	0.54730	0.33067
seq_13568	0.05532	0.91632
seq_13569	0.66749	0.73126
seq_13570	0.99729	0.51767
seq_13571	0.31981	0.44123
seq_13572	0.58714	0.00209
seq_13573	0.17885	0.58785
seq_13574	0.55855	0.07709
seq_13575	0.70623	0.58403
seq_13576	0.52315	0.67015
seq_13577	0.20747	0.11376
seq_13578	0.10011	0.14120
seq_13579	0.75736	0.41823
seq_13580	0.46745	0.60764
seq_13581	0.65812	0.62000
seq_13582	0.43908	0.40289
seq_13583	0.82739	0.91669
seq_13584	0.22572	0.88347
seq_13585	0.22161	0.54775
seq_13586	0.45230	0.27582
seq_13587	0.48578	0.85044
seq_13588	0.66468	0.85036
seq_13589	0.42471	0.59464
seq_13590	0.84301	0.71786
seq_13591	0.72406	0.29348
seq_13592	0.17759	0.53723
seq_13593	0.66882	0.56208
seq_13594	0.91588	0.05335
seq_13595	0.62122	0.24250
seq_13596	0.52771	0.17127
seq_13597	0.42045	0.58373
seq_13598	0.83187	0.23967
seq_13599	0.31124	0.44347
seq_13600	0.08195	0.39866
seq_13601	0.49803	0.89186
seq_13602	0.40744	0.95180
seq_13603	0.41211	0.55279
seq_13604	0.47575	0.79572
seq_13605	0.06696	0.55075
seq_13606	0.51944	0.44824
seq_13607	0.61166	0.97148
seq_13608	0.39956	0.92333
seq_13609	0.65143	0.16439
seq_13610	0.69360	0.24613
seq_13611	0.14737	0.65063
seq_13612	0.89065	0.87254
seq_13613	0.41443	0.40132
seq_13614	0.16231	0.19414
seq_13615	0.02552	0.64904
seq_13616	0.79448	0.08064
seq_13617	0.40831	0.78802
seq_13618	0.26830	0.55027
seq_13619	0.55636	0.35194
seq_13620	0.36711	0.46240
seq_13621	0.55339	0.15048
seq_13622	0.54375	0.16192
seq_13623	0.31468	0.13852
seq_13624	0.54770	0.00847
seq_13625	0.54084	0.14472
seq_13626	0.68663	0.45001
seq_13627	0.39756	0.76676
seq_13628	0.33113	0.12159
seq_13629	0.35113	0.76484
seq_13630	0.55530	0.15806
seq_13631	0.36987	0.96112
seq_13632	0.56783	0.80621
seq_13633	0.11052	0.67446
seq_13634	0.27228	0.31540
seq_13635	0.58491	0.77692
seq_13636	0.82641	0.71167
seq_13637	0.78079	0.99181
seq_13638	0.14767	0.87149
seq_13639	0.57020	0.18064
seq_13640	0.01621	0.62043
seq_13641	0.47687	0.06714
seq_13642	0.68309	0.00848
seq_13643	0.02946	0.18254
seq_13644	0.59536	0.73655
seq_13645	0.00555	0.68761
seq_13646	0.06915	0.35077
seq_13647	0.24936	0.01650
seq_13648	0.47670	0.31992
seq_13649	0.22442	0.39165
seq_13650	0.69774	0.65924
seq_13651	0.63691	0.47727
seq_13652	0.89763	0.79064
seq_13653	0.86298	0.73514
seq_13654	0.76495	0.84927
seq_13655	0.00361	0.79600
seq_13656	0.96162	0.11910
seq_13657	0.30552	0.51810
seq_13658	0.02500	0.08151
seq_13659	0.63174	0.81287
seq_13660	0.91016	0.44666
seq_13661	0.20727	0.82914
seq_13662	0.16918	0.87264
seq_13663	0.57286	0.08400
seq_13664	0.43627	0.79700
seq_13665	0.99126	0.94158
seq_13666	0.54825	0.76570
seq_13667	0.41900	0.36226
seq_13668	0.79440	0.81828
seq_13669	0.92460	0.78612
seq_13670	0.63020	0.18145
seq_13671	0.98060	0.93054
seq_13672	0.43080	0.27444
seq_13673	0.43189	0.66199
seq_13674	0.31075	0.84658
seq_13675	0.49408	0.06427
seq_13676	0.28262	0.00188
seq_13677	0.28318	0.77864
seq_13678	0.21887	0.02992
seq_13679	0.17291	0.71494
seq_13680	0.94727	0.33540
seq_13681	0.15511	0.51887
seq_13682	0.49307	0.27356
seq_13683	0.06963	0.65735
seq_13684	0.22929	0.53892
seq_13685	0.08224	0.97598
seq_13686	0.30347	0.12546
seq_13687	0.71810	0.74636
seq_13688	0.63161	0.77638
seq_13689	0.05837	0.91846
seq_13690	0.04914	0.91749
seq_13691	0.55919	0.24997
seq_13692	0.50570	0.07155
seq_13693	0.55297	0.17086
seq_13694	0.08003	0.70030
seq_13695	0.30766	0.02713
seq_13696	0.20586	0.82374
seq_13697	0.87040	0.54010
seq_13698	0.27603	0.12992
seq_13699	0.19162	0.71625
seq_13700	0.81626	0.54714
seq_13701	0.57172	0.85550
seq_13702	0.13093	0.10069
seq_13703	0.81431	0.85796
seq_13704	0.68734	0.67476
seq_13705	0.26518	0.63556
seq_13706	0.41746	0.98440
seq_13707	0.91786	0.35414
seq_13708	0.14576	0.78015
seq_13709	0.31127	0.53081
seq_13710	0.98660	0.12905
seq_13711	0.80137	0.06382
seq_13712	0.98856	0.87127
seq_13713	0.42167	0.97475
seq_13714	0.68693	0.74497
seq_13715	0.66821	0.91174
seq_13716	0.24239	0.44239
seq_13717	0.03736	0.31066
seq_13718	0.98099	0.58385
seq_13719	0.35484	0.62572
seq_13720	0.87342	0.78806
seq_13721	0.45622	0.59074
seq_13722	0.53763	0.59175
seq_13723	0.85876	0.34766
seq_13724	0.41310	0.05159
seq_13725	0.67787	0.35587
seq_13726	0.12541	0.17598
seq_13727	0.18914	0.03987
seq_13728	0.96066	0.54733
seq_13729	0.94606	0.53235
seq_13730	0.36334	0.30425
seq_13731	0.65577	0.68908
seq_13732	0.97368	0.61162
seq_13733	0.25355	0.74686
seq_13734	0.17948	0.94209
seq_13735	0.69145	0.23245
seq_13736	0.87611	0.08898
seq_13737	0.13641	0.62125
seq_13738	0.04523	0.31940
seq_13739	0.02362	0.75406
seq_13740	0.17165	0.52397
seq_13741	0.65356	0.48301
seq_13742	0.47311	0.19126
seq_13743	0.09050	0.58761
seq_13744	0.65613	0.83453
seq_13745	0.71690	0.56073
seq_13746	0.30974	0.15166
seq_13747	0.00070	0.72971
seq_13748	0.52113	0.98380
seq_13749	0.60075	0.14780
seq_13750	0.70152	0.59630
seq_13751	0.38182	0.80839
seq_13752	0.75485	0.25743
seq_13753	0.90799	0.69245
seq_13754	0.50943	0.19116
seq_13755	0.28284	0.23367
seq_13756	0.03640	0.06284
seq_13757	0.21458	0.94910
seq_13758	0.01745	0.01290
seq_13759	0.52157	0.76381
seq_13760	0.41762	0.38389
seq_13761	0.55381	0.02129
seq_13762	0.10914	0.84657
seq_13763	0.27773	0.04197
seq_13764	0.32529	0.01132
seq_13765	0.22552	0.39737
seq_13766	0.78551	0.21674
seq_13767	0.42787	0.24076
seq_13768	0.24118	0.18320
seq_13769	0.06465	0.21146
seq_13770	0.44771	0.76445
seq_13771	0.08151	0.56454
seq_13772	0.36282	0.88655
seq_13773	0.35758	0.95750
seq_13774	0.50869	0.08976
seq_13775	0.80806	0.39146
seq_13776	0.90405	0.89107
seq_13777	0.27924	0.88476
seq_13778	0.70325	0.05026
seq_13779	0.73024	0.02719
seq_13780	0.11320	0.81679
seq_13781	0.65033	0.75123
seq_13782	0.18096	0.46159
seq_13783	0.49918	0.47335
seq_13784	0.92091	0.50359
seq_13785	0.11667	0.37589
seq_13786	0.81549	0.34818
seq_13787	0.28705	0.39498
seq_13788	0.77623	0.61611
seq_13789	0.68990	0.45032
seq_13790	0.81732	0.45405
seq_13791	0.95169	0.43396
seq_13792	0.41185	0.55401
seq_13793	0.26465	0.84388
seq_13794	0.98705	0.47839
seq_13795	0.98406	0.24134
seq_13796	0.81755	0.58724
seq_13797	0.76023	0.97306
seq_13798	0.44072	0.15443
seq_13799	0.64330	0.18446
seq_13800	0.77937	0.52728
seq_13801	0.84776	0.48426
seq_13802	0.59607	0.36033
seq_13803	0.70993	0.12487
seq_13804	0.85231	0.54436
seq_13805	0.02789	0.97141
seq_13806	0.17525	0.80125
seq_13807	0.64782	0.70502
seq_13808	0.23783	0.50117
seq_13809	0.29710	0.01619
seq_13810	0.33495	0.39672
seq_13811	0.22740	0.39354
seq_13812	0.99049	0.38954
seq_13813	0.88835	0.92389
seq_13814	0.47157	0.99126
seq_13815	0.24806	0.26436
seq_13816	0.40041	0.04143
seq_13817	0.48336	0.58890
seq_13818	0.78452	0.37482
seq_13819	0.55727	0.54962
seq_13820	0.68513	0.79835
seq_13821	0.82714	0.98794
seq_13822	0.82681	0.32767
seq_13823	0.74435	0.06737
seq_13824	0.13630	0.67431
seq_13825	0.69975	0.34545
seq_13826	0.22513	0.73730
seq_13827	0.29686	0.24739
seq_13828	0.83677	0.81942
seq_13829	0.68307	0.88260
seq_13830	0.62660	0.83242
seq_13831	0.87224	0.80916
seq_13832	0.93361	0.85567
seq_13833	0.37964	0.65654
seq_13834	0.90217	0.10977
seq_13835	0.02262	0.23783
seq_13836	0.62133	0.92013
seq_13837	0.75672	0.31161
seq_13838	0.44328	0.34143
seq_13839	0.73879	0.40568
seq_13840	0.43433	0.07830
seq_13841	0.56812	0.68555
seq_13842	0.61938	0.59582
seq_13843	0.02560	0.37767
seq_13844	0.34380	0.62572
seq_13845	0.65121	0.01482
seq_13846	0.94368	0.92419
seq_13847	0.07098	0.30456
seq_13848	0.14806	0.01572
seq_13849	0.50909	0.52439
seq_13850	0.04346	0.77033
seq_13851	0.50429	0.03132
seq_13852	0.73623	0.74787
seq_13853	0.86585	0.89143
seq_13854	0.47239	0.14953
seq_13855	0.86939	0.86867
seq_13856	0.84072	0.77366
seq_13857	0.71001	0.10657
seq_13858	0.99698	0.15941
seq_13859	0.17447	0.87714
seq_13860	0.33565	0.35175
seq_13861	0.21121	0.63040
seq_13862	0.19977	0.48432
seq_13863	0.86762	0.68606
seq_13864	0.71601	0.57961
seq_13865	0.98656	0.24066
seq_13866	0.16870	0.03598
seq_13867	0.31430	0.14643
seq_13868	0.23577	0.84817
seq_13869	0.08731	0.64515
seq_13870	0.90018	0.97942
seq_13871	0.86204	0.09447
seq_13872	0.70791	0.45324
seq_13873	0.53660	0.64882
seq_13874	0.19142	0.93624
seq_13875	0.82507	0.26904
seq_13876	0.38534	0.78322
seq_13877	0.27083	0.45418
seq_13878	0.19216	0.69025
seq_13879	0.77636	0.94064
